139	ERICK	ERICK HS	0	0	0	0	0	0	0	0	0	0	0	35.2115	-99.8653
140	EUFAULA	EUFAULA HS	91	43	4	37	7	0	0	0	38	53	0	35.2871	-95.5902
141	FAIRLAND	FAIRLAND HS	14	10	0	4	0	0	0	0	7	7	0	36.7518	-94.852
142	FAIRVIEW	FAIRVIEW HS	22	22	0	0	0	0	0	0	11	11	0	36.2716	-98.4756
143	FARGO	FARGO HS	22	16	4	2	0	0	0	0	10	12	0	36.3714	-99.6238
144	FELT	FELT HS	6	4	2	0	0	0	0	0	4	2	0	36.5616	-102.794
145	FLETCHER	FLETCHER HS	26	16	2	4	0	0	0	4	14	12	0	34.8226	-98.2394
146	FORGAN	FORGAN HS	13	7	2	0	0	0	0	4	7	6	0	36.9072	-100.5413
147	FORT COBB-BROXTON	FORT COBB-BROXTON HS	23	13	0	10	0	0	0	0	16	7	0	35.0989	-98.4417
148	FORT GIBSON	FORT GIBSON HS	101	49	7	43	2	0	0	0	56	45	4	35.7937	-95.2405
149	FORT SUPPLY	FORT SUPPLY HS	7	7	0	0	0	0	0	0	5	2	0	36.5723	-99.5699
150	FORT TOWSON	FORT TOWSON HS	22	16	2	4	0	0	0	0	9	13	0	34.0184	-95.2629
151	FOX	FOX HS	9	7	0	0	2	0	0	0	4	5	0	34.3622	-97.4906
152	FOYIL	FOYIL HS	20	13	0	7	0	0	0	0	7	13	0	36.4349	-95.5218
153	FREDERICK	FREDERICK HS	65	28	28	2	7	0	0	0	33	32	2	34.3929	-99.0102
154	FREEDOM	FREEDOM HS	4	4	0	0	0	0	0	0	2	2	0	36.7702	-99.1124
155	FRONTIER	FRONTIER HS	14	4	0	10	0	0	0	0	7	7	0	36.4617	-97.1587
156	GAGE	GAGE HS	4	4	0	0	0	0	0	0	2	2	0	36.3162	-99.7561
157	GANS	GANS HS	22	10	0	10	0	2	0	0	15	7	0	35.3899	-94.6897
158	GARBER	GARBER HS	20	16	0	4	0	0	0	0	13	7	0	36.433	-97.5836
159	GEARY	GEARY HS	12	4	2	4	2	0	0	0	8	4	0	35.6286	-98.3187
160	GERONIMO	GERONIMO HS	15	7	4	2	2	0	0	0	7	8	0	34.4843	-98.3865
161	GLENCOE	GLENCOE HS	23	13	0	10	0	0	0	0	16	7	0	36.2309	-96.9253
162	GLENPOOL	GLENPOOL HS	23	4	4	7	2	2	0	4	10	13	2	35.9541	-96.0024
163	GOODWELL	GOODWELL HS	12	10	2	0	0	0	0	0	7	5	2	36.5962	-101.6317
164	GORE	GORE HS	14	7	0	7	0	0	0	0	4	10	0	35.542	-95.1247
165	GRACEMONT	GRACEMONT HS	11	7	0	4	0	0	0	0	7	4	0	35.1888	-98.2564
166	GRAHAM-DUSTIN	GRAHAM HS	0	0	0	0	0	0	0	0	0	0	0	35.337	-96.0574
167	GRANDFIELD	GRANDFIELD HS	28	13	13	0	0	0	0	2	12	16	2	34.2293	-98.6924
168	GRANITE	GRANITE HS	14	10	2	2	0	0	0	0	2	12	0	34.9641	-99.3875
169	GROVE	GROVE HS	145	85	7	49	4	0	0	0	68	77	0	36.5983	-94.7475
170	GUTHRIE	GUTHRIE HS	214	157	10	19	22	2	0	4	96	118	7	35.8934	-97.4215
171	GUYMON	GUYMON HS	175	43	118	0	7	7	0	0	92	83	25	36.6995	-101.4882
172	HAILEYVILLE	HAILEYVILLE HS	21	7	0	10	2	0	0	2	8	13	0	34.8519	-95.5788
173	HAMMON	HAMMON HS	11	7	2	2	0	0	0	0	4	7	0	35.6291	-99.3817
174	HANNA	HANNA HS	29	19	4	2	0	0	0	4	14	15	0	35.2048	-95.8883
175	HARDESTY	HARDESTY HS	6	0	4	0	0	0	2	0	4	2	4	36.6142	-101.1949
176	HARDING (CHARTER)	HARDING CHARTER PREPARATORY HS	120	46	28	0	40	4	2	0	65	55	7	35.5035	-97.5256
177	HARDING FINE ARTS (CHARTER)	HARDING FINE ARTS ACADEMY	83	37	7	7	28	4	0	0	28	55	4	35.5035	-97.5256
178	HARRAH	HARRAH HS	153	112	10	22	2	0	0	7	82	71	0	35.4869	-97.1704
179	HARTSHORNE	HARTSHORNE HS	40	28	0	10	0	0	0	2	18	22	0	34.8423	-95.5685
180	HASKELL	HASKELL HS	36	19	0	13	4	0	0	0	18	18	0	35.8258	-95.6851
181	HAWORTH	HAWORTH HS	64	19	4	16	25	0	0	0	35	29	0	33.8479	-94.6526
182	HEALDTON	HEALDTON HS	20	10	0	0	0	0	0	10	10	10	0	34.2306	-97.4883
183	HEAVENER	HEAVENER HS	77	13	22	40	2	0	0	0	36	41	0	34.8869	-94.5971
184	HENNESSEY	HENNESSEY HS	48	28	16	4	0	0	0	0	18	30	4	36.1099	-97.8911
185	HENRYETTA	HENRYETTA HS	20	13	0	7	0	0	0	0	7	13	0	35.4451	-96.0063
186	HILLDALE	HILLDALE HS	125	64	0	55	2	4	0	0	63	62	13	35.6975	-95.3693
187	HINTON	HINTON HS	47	37	10	0	0	0	0	0	25	22	0	35.4745	-98.3558
188	HOBART	HOBART HS	56	31	13	4	4	0	0	4	25	31	0	35.0328	-99.091
189	HOLDENVILLE	HOLDENVILLE HS	71	40	2	25	4	0	0	0	24	47	0	35.0856	-96.3836
190	HOLLIS	HOLLIS HS	41	19	10	0	10	0	0	2	26	15	0	34.6856	-99.9181
191	HOMINY	HOMINY HS	36	16	0	16	4	0	0	0	18	18	0	36.4199	-96.3894
192	HOOKER	HOOKER HS	43	19	22	0	0	0	0	2	22	21	4	36.7572	-101.0763
193	HOWE	HOWE HS	28	16	4	4	0	4	0	0	11	17	0	34.9546	-94.6366
194	HUGO	HUGO HS	53	16	0	19	16	2	0	0	26	27	0	34.015	-95.511
195	HULBERT	HULBERT JR-SR HS (SR)	28	8	2	16	2	0	0	0	23	5	2	35.931	-95.1454
196	HYDRO-EAKLY	HYDRO-EAKLY HS	24	16	4	4	0	0	0	0	12	12	4	35.5516	-98.5765
197	IDABEL	IDABEL HS	41	13	7	7	4	0	0	10	19	22	4	33.8828	-94.8155
198	INDIAHOMA	INDIAHOMA HS	19	13	2	4	0	0	0	0	9	10	0	34.6189	-98.7543
199	INDIANOLA	INDIANOLA HS	17	5	0	10	2	0	0	0	7	10	0	35.1659	-95.749
200	INOLA	INOLA HS	89	67	4	16	0	2	0	0	45	44	0	36.1589	-95.505
201	JAY	JAY HS	102	34	2	34	0	4	0	28	52	50	0	36.4296	-94.7871
202	JENKS	JENKS HS	434	292	19	49	43	31	0	0	205	229	10	36.0272	-95.9707
203	JONES	JONES HS	88	70	10	4	2	2	0	0	50	38	0	35.5801	-97.3005
204	KANSAS	KANSAS HS	55	19	0	34	0	2	0	0	21	34	0	36.2125	-94.8048
205	KELLYVILLE	KELLYVILLE HS	61	31	4	16	0	0	0	10	29	32	0	35.9484	-96.2082
206	KEOTA	KEOTA HS	20	13	0	7	0	0	0	0	7	13	0	35.2577	-94.9209
207	KETCHUM	KETCHUM HS	42	16	0	22	0	0	0	4	21	21	0	36.5258	-95.0179
208	KEYES	KEYES HS	6	4	2	0	0	0	0	0	2	4	0	36.8086	-102.2559
209	KEYS	KEYS HS	55	31	2	22	0	0	0	0	30	25	0	35.7901	-94.9657
210	KIEFER	KIEFER HS	26	13	2	7	0	0	0	4	12	14	0	35.9438	-96.0436
211	KINGFISHER	KINGFISHER HS	95	55	10	28	2	0	0	0	56	39	4	35.8553	-97.9374
212	KINGSTON	KINGSTON HS	48	19	4	25	0	0	0	0	18	30	0	34.0015	-96.7137
213	KINTA	KINTA HS	14	10	0	4	0	0	0	0	7	7	0	35.1215	-95.2365
214	KIOWA	KIOWA HS	20	10	0	10	0	0	0	0	10	10	0	34.7195	-95.8954
215	KONAWA	KONAWA HS	35	25	0	10	0	0	0	0	19	16	0	34.9575	-96.7621
216	KREMLIN-HILLSDALE	KREMLIN-HILLSDALE HS	0	0	0	0	0	0	0	0	0	0	0	36.5445	-97.8301
217	LATTA	LATTA HS	28	13	2	13	0	0	0	0	13	15	0	34.7524	-96.706
218	LAVERNE	LAVERNE HS	23	16	7	0	0	0	0	0	7	16	2	36.7092	-99.9007
219	LAWTON	EISENHOWER HS	241	103	28	16	76	10	4	4	125	116	2	34.607	-98.4589
220	LAWTON	LAWTON HS	272	121	40	16	76	7	2	10	126	146	2	34.6173	-98.4036
221	LAWTON	MACARTHUR HS	197	97	22	13	52	4	2	7	98	99	0	34.6095	-98.3369
222	LE FLORE	LEFLORE HS	11	7	0	4	0	0	0	0	4	7	0	34.8968	-94.979
223	LEEDEY	LEEDEY HS	20	16	0	2	0	0	0	2	10	10	0	35.8683	-99.3417
224	LEXINGTON	LEXINGTON HS	34	28	0	4	0	0	0	2	16	18	4	35.015	-97.3259
225	LIBERTY	LIBERTY HS	27	16	2	7	0	2	0	0	12	15	0	35.8713	-95.9545
226	LINDSAY	LINDSAY HS	55	46	5	4	0	0	0	0	28	27	5	34.8344	-97.6126
227	LITTLE AXE	LITTLE AXE HS	66	46	4	10	2	0	0	4	35	31	0	35.2339	-97.1949
228	LOCUST GROVE	LOCUST GROVE HS	66	16	4	46	0	0	0	0	33	33	0	36.2043	-95.1712
229	LOMEGA	LOMEGA HS	13	4	2	0	0	0	0	7	4	9	2	35.8483	-98.1895
230	LONE GROVE	LONE GROVE HS	57	49	0	4	4	0	0	0	27	30	0	34.1748	-97.2464
